UTC_time,CH4_ppb_asrc,CO2_ppm_asrc,CO_ppb_asrc,CH4_ppb_rutgers,CO2_ppm_rutgers,CO_ppb_rutgers
2024-03-13 14:00:00,2705.25,550.42,819.05,2555.68,558.13,715.86
2024-03-13 15:00:00,2673.93,527.34,721.69,2197.39,456.39,251.71
2024-03-13 16:00:00,2693.27,535.96,746.56,2177.33,456.02,248.06
2024-03-13 17:00:00,2234.36,472.04,389.75,2123.21,446.07,218.29
2024-03-13 18:00:00,2105.78,445.74,239.03,2201.17,441.25,206.76
2024-03-13 19:00:00,2103.96,444.11,237.29,3063.37,446.45,276.58
2024-03-13 20:00:00,2082.11,441.42,224.14,2625.3,444.01,245.04
2024-03-13 21:00:00,2077.9,441.28,218.67,2070.53,431.26,167.52
2024-03-13 22:00:00,2085.34,443.74,232.03,2050.73,430.32,162.63
2024-03-13 23:00:00,2101.24,445.58,239,2273.96,443.63,240.2
2024-03-14 00:00:00,2132.39,453.71,275.63,2544.72,447,251.18
2024-03-14 01:00:00,2223.35,460.11,328.74,5407.98,451.29,251.3
2024-03-14 02:00:00,2268.6,465.55,402.96,5574.88,457.26,278.86
2024-03-14 03:00:00,2397.75,479.68,493.52,4262.36,461.85,308.67
2024-03-14 04:00:00,2296.78,484.73,511.23,2866.88,469.43,355.31
2024-03-14 05:00:00,2314.55,491.64,583.17,2459.57,499.75,591.71
2024-03-14 06:00:00,2388.83,508.34,721.19,4020.34,501.63,510.27
2024-03-14 07:00:00,2431.45,511.14,664.36,4102.43,512.9,538.46
2024-03-14 08:00:00,2498.88,519.78,771.56,2851.94,522.54,558.21
2024-03-14 09:00:00,2504.43,522.7,745.34,3500,527.3,522.24
2024-03-14 10:00:00,2365.35,499.24,598.51,3004.69,539.75,542.7
2024-03-14 11:00:00,2366.87,521.26,685.49,3113.87,557.89,581.73
2024-03-14 12:00:00,2442.82,547.14,925.4,2795.39,575.88,849.99
2024-03-14 13:00:00,2572.13,571.81,1206.92,2710.2,582.6,917.93
2024-03-14 14:00:00,2706.49,580.44,1113.05,4549.58,562.54,881.85
2024-03-14 15:00:00,2683.57,566.11,1026.39,5028.24,535.86,721.6
2024-03-14 16:00:00,2487.44,504.85,686.51,2617.08,492.02,493.66
2024-03-14 17:00:00,2257.94,468.29,419.05,2180.69,453.99,282.42
2024-03-14 18:00:00,2213.43,459.36,333.92,2138.8,444.82,227.73
2024-03-14 19:00:00,2282.13,464.89,389.34,2107.17,438.17,192.41
2024-03-14 20:00:00,2238.25,462.27,351.12,2104.22,437,194.69
2024-03-14 21:00:00,2280.88,473.42,389.29,2102.16,435.61,192.86
2024-03-14 22:00:00,2222.33,465.24,357.6,2121.81,438.47,215.39
2024-03-14 23:00:00,2168.82,457.13,294.57,2114.85,445.21,236.38
2024-03-15 00:00:00,2172.11,460.19,309.47,2117.01,447.16,241.86
2024-03-15 01:00:00,2174.61,460.71,305.51,2138.2,451.84,262.37
2024-03-15 02:00:00,2239.23,466.53,329.9,2166.44,453.37,266.2
2024-03-15 03:00:00,2296.29,472.01,366.55,2177.96,455.47,294.29
2024-03-15 04:00:00,2571.5,473.17,376.11,2158.85,455.49,342.98
2024-03-15 05:00:00,2390.01,468.57,379.58,2106.62,448.64,229.68
2024-03-15 06:00:00,2333.93,474.32,408.43,2079.38,443.11,182.23
2024-03-15 07:00:00,2502.29,488.14,522.65,2131.41,445.17,191.63
2024-03-15 08:00:00,2530.68,486.81,489.89,2196.1,448.54,195.23
2024-03-15 09:00:00,2467.44,475.28,427.3,2196.32,448.25,192.37
2024-03-15 10:00:00,2305.8,464.71,280.95,2216.26,449.78,190.44
2024-03-15 11:00:00,2474.94,465.22,264.95,2367.35,453.85,197.15
2024-03-15 12:00:00,2445.15,472.79,373.09,2359.32,455.58,214.35
2024-03-15 13:00:00,2280.46,469.77,343.78,2222.48,458.41,238.41
2024-03-15 14:00:00,2215.13,466.08,327.37,2149.9,451.45,209.9
2024-03-15 15:00:00,2175.22,454.1,266.35,2101.13,443.87,185
2024-03-15 16:00:00,2140.25,443.96,206.66,2059.09,436.96,169.73
2024-03-15 17:00:00,2100.4,438.45,198.45,2039.04,433.71,152.49
2024-03-15 18:00:00,2119.09,442.27,258.74,2053.73,435.03,154.06
2024-03-15 19:00:00,2092.82,437.35,187.04,2063.25,434.62,159.91
2024-03-15 20:00:00,2083.91,437.47,186.78,2059.26,434.06,166.59
2024-03-15 21:00:00,2121.7,440.93,234.38,2052.04,433.21,161.57
2024-03-15 22:00:00,2112.26,439.89,206.54,2056.78,434.07,164.97
2024-03-15 23:00:00,2126.32,441.59,207.33,2057.68,435.42,171.93
2024-03-16 00:00:00,2116.16,442.22,219.45,2051.58,435.24,167.16
2024-03-16 01:00:00,2077.6,447.44,223.08,2052.12,435.03,163.35
2024-03-16 02:00:00,2068.62,447.3,207.02,2051.25,435.52,164.23
2024-03-16 03:00:00,2065.59,445.46,199.12,2048.63,435.15,159.65
2024-03-16 04:00:00,2078.69,447.51,215.87,2051.77,437.19,165.71
2024-03-16 05:00:00,2074.1,450,215.16,2060.38,439.96,169.31
2024-03-16 06:00:00,2061.78,447.1,210.3,2065.04,441.92,168.41
2024-03-16 07:00:00,2096.55,450.89,194.54,2060.82,440.16,167.1
2024-03-16 08:00:00,2116.63,453.54,200.26,2061.83,439.76,161
2024-03-16 09:00:00,2120.45,451.75,198.21,2077.18,444.07,165.39
2024-03-16 10:00:00,2090.08,453.78,193.62,2083.11,445.47,169.14
2024-03-16 11:00:00,2184.75,456.11,213.81,2078.98,446.21,176.52
2024-03-16 12:00:00,2122.67,449.65,197.78,2086.44,448.14,196.21
2024-03-16 13:00:00,2113.73,450.11,213.33,2071.67,444.58,189.12
2024-03-16 14:00:00,2118.6,447.28,220.81,2050.16,438.36,168.45
2024-03-16 15:00:00,2062.55,442.48,193.88,2043.85,436.27,167.85
2024-03-16 16:00:00,2066.24,440.18,185.96,2038.81,434,156.61
2024-03-16 17:00:00,2084.62,442.45,200.43,2039.49,432.7,146.64
2024-03-16 18:00:00,2074.08,442.15,217.17,2042.98,432.46,149.13
2024-03-16 19:00:00,2062.66,439.55,189.48,2031.78,431.47,147.14
2024-03-16 20:00:00,2066.21,439.18,185.44,2033.76,431.43,148.6
2024-03-16 21:00:00,2130.42,448.25,236.04,2037.06,431.17,148
2024-03-16 22:00:00,2113.91,448.26,230.8,2042.35,431.4,152.42
2024-03-16 23:00:00,2121.86,449.39,246.48,2044.58,430.97,155.22
2024-03-17 00:00:00,2256.78,459.39,315.03,2049.18,432.16,160.82
2024-03-17 01:00:00,2264.86,473.11,427.33,2054.24,434.88,179.42
2024-03-17 02:00:00,2112.16,448.28,239.05,2063.55,440.68,198.9
2024-03-17 03:00:00,2146.47,449.07,269.54,2052.27,438.63,189.11
2024-03-17 04:00:00,2139.08,448.12,284.54,2052.81,438.73,198.4
2024-03-17 05:00:00,2142.87,448.28,279.95,2058.62,440.42,184.91
2024-03-17 06:00:00,2138.79,448.55,243.44,2056.77,439.37,163.7
2024-03-17 07:00:00,2115.35,445.24,204.04,2066.9,439.04,162.41
2024-03-17 08:00:00,2122.25,446.23,195.64,2065.11,438.3,155.03
2024-03-17 09:00:00,2151.18,444.16,197.79,2066.02,438.56,152.76
2024-03-17 10:00:00,2195.22,448.43,195.63,2081.2,439.8,154.51
2024-03-17 11:00:00,2173.08,454.08,209.35,2087.31,441.2,158.59
2024-03-17 12:00:00,2199.01,454.92,216.15,2152.93,446.3,171.51
2024-03-17 13:00:00,2171.82,453.52,222.62,2121.98,448.13,181.29
2024-03-17 14:00:00,2136.78,451.38,230.82,2122.28,447.34,184.53
2024-03-17 15:00:00,2203.27,449.39,208.57,2065.42,437.45,156.32
2024-03-17 16:00:00,2058.83,436.73,155.52,2038.87,433.16,142.26
2024-03-17 17:00:00,2046.02,437.48,156.56,2019.42,430.16,134.03
2024-03-17 18:00:00,2031.27,434.61,150.33,2015.64,429.48,132.67
2024-03-17 19:00:00,2030.36,434.84,156.89,2018.71,429.66,134.2
2024-03-17 20:00:00,2030.15,434.75,152.01,2020.35,429.71,133.5
2024-03-17 21:00:00,2033.45,434.28,154.09,2022.26,430.07,136.4
2024-03-17 22:00:00,2037.63,434.5,157.08,2025,430.32,139.68
2024-03-17 23:00:00,2091.25,440.1,177.53,2028.9,431.22,142.8
2024-03-18 00:00:00,2095.74,442.15,190.98,2038.18,434.3,155.36
2024-03-18 01:00:00,2091.87,444.8,189.75,2045.16,437.51,167.54
2024-03-18 02:00:00,2189.92,455.9,239.94,2048.9,438.89,176.44
2024-03-18 03:00:00,2114.65,454.26,277.79,2058.05,442.88,183.6
2024-03-18 04:00:00,2151.93,446.76,194.38,2052.18,438.94,165.86
2024-03-18 05:00:00,2084.21,440.28,167.1,2046.06,436.18,147.91
2024-03-18 06:00:00,2114.26,444.92,185.3,2043.89,434.74,142.57
2024-03-18 07:00:00,2179.97,449.9,276.83,2049.25,436.37,144.54
2024-03-18 08:00:00,2114.39,446.63,278.41,2054.23,437.08,145.74
2024-03-18 09:00:00,2079.95,443.99,199.86,2056.58,438.2,149.81
2024-03-18 10:00:00,2079.39,446.96,207.36,2058.52,438.9,153.31
2024-03-18 11:00:00,2077.66,446.22,222.46,2071.44,441.18,166.34
2024-03-18 12:00:00,2083.6,450.13,237.26,2074.98,442.87,185.52
2024-03-18 13:00:00,2103.91,452.65,300.59,2057.58,437.6,163.24
2024-03-18 14:00:00,2083.95,445.22,241.07,2045.23,434.64,153.32
2024-03-18 15:00:00,2058.21,440.3,185.89,2045.17,434.05,151.86
2024-03-18 16:00:00,2090.48,442.75,229.35,2043.39,433.5,151.54
2024-03-18 17:00:00,2084.58,441.85,225.26,2043.08,432.53,150.09
2024-03-18 18:00:00,2092.12,441.53,218.82,2040.39,431.97,149.39
2024-03-18 19:00:00,2113.08,444.1,243.84,2037.71,431.93,148.09
2024-03-18 20:00:00,2095.59,441.09,225.17,2040.11,432.52,148.4
2024-03-18 21:00:00,2064.4,439.26,184.7,2042.01,432.64,150.31
2024-03-18 22:00:00,2062.47,441.29,192.18,2040.84,432.9,152.31
2024-03-18 23:00:00,2069.03,441.43,200.22,2047.1,433.55,155.21
2024-03-19 00:00:00,2117.67,441.52,213.4,2052.56,434.51,155.76
2024-03-19 01:00:00,2119.48,442.51,204.51,2050.56,434.99,154.74
2024-03-19 02:00:00,2105.1,442.66,232.53,2047.13,434.29,149.97
2024-03-19 03:00:00,2074.43,443.36,207.91,2043.23,434.3,147.24
2024-03-19 04:00:00,2075.32,443.56,198.02,2043.54,434.66,146.73
2024-03-19 05:00:00,2073.02,442.09,189.85,2047.31,435.53,152.79
2024-03-19 06:00:00,2074.92,443.82,197.18,2057.27,436.71,154.4
2024-03-19 07:00:00,2072.3,442.29,169.74,2060.08,437.52,154.08
2024-03-19 08:00:00,2075.92,441.54,166.38,2058.14,438.08,153.28
2024-03-19 09:00:00,2116.27,443.23,175.48,2054.96,438.28,154.02
2024-03-19 10:00:00,2102.86,446.76,189.7,2053.19,437.97,154.24
2024-03-19 11:00:00,2085.72,449,214.51,2055.78,439.97,170.07
2024-03-19 12:00:00,2074.56,443.91,190.82,2051.56,441.11,183.86
2024-03-19 13:00:00,2065,443.99,196.44,2033.79,435.55,154.23
2024-03-19 14:00:00,2058.38,442.18,191.41,2025.44,432.01,144.82
2024-03-19 15:00:00,2047.81,440.44,179.71,2022.73,430.9,140.35
2024-03-19 16:00:00,2039.1,438.21,171.47,2023.83,430.82,143.66
2024-03-19 17:00:00,2043.53,438.89,172.51,2024.84,430.77,143.39
2024-03-19 18:00:00,2036.47,436.67,169.27,2028.21,431.13,147.06
2024-03-19 19:00:00,2035.23,435.65,167.79,2024.85,430.76,145.6
2024-03-19 20:00:00,2038.14,434.98,161.84,2029.76,431.07,150.24
2024-03-19 21:00:00,2042.96,435.33,166.98,2042.78,431.35,150.47
2024-03-19 22:00:00,2053.12,437.45,177.78,2039.2,431.18,147.16
2024-03-19 23:00:00,2067.86,439.42,181.2,2042.52,431.56,154.11
2024-03-20 00:00:00,2085.68,440.28,195.1,2048.09,432.55,159.14
2024-03-20 01:00:00,2075.39,440.07,191.19,2054.08,432,150.76
2024-03-20 02:00:00,2073.22,436.5,168.06,2060.57,434.82,167.29
2024-03-20 03:00:00,2084.41,442.25,198.59,2062.12,435.8,161.59
2024-03-20 04:00:00,2106.81,442.56,206.25,2232.69,446.27,194.73
2024-03-20 05:00:00,2191.66,461.11,300.43,2140.95,449.3,203.64
2024-03-20 06:00:00,2391.72,474.34,371.17,2089.29,443.56,195.86
2024-03-20 07:00:00,2217.41,454.28,258.92,2077.28,442.44,195.28
2024-03-20 08:00:00,2269.85,454.27,262.32,2073.55,441.22,185.8
2024-03-20 09:00:00,2163.97,451.58,219.95,2070.2,440.5,169.91
2024-03-20 10:00:00,2152.06,461.9,245.09,2084.4,442.79,158.68
2024-03-20 11:00:00,2199.12,471.32,268.29,2108.67,443.63,160.02
2024-03-20 12:00:00,2250.25,474.53,353.35,2221.95,447.05,177.07
2024-03-20 13:00:00,2273.68,474.77,335.77,2283.3,451.91,214.7
2024-03-20 14:00:00,2210.76,462.57,279.39,2157.57,454.7,240.41
2024-03-20 15:00:00,2158.47,457.97,261.39,2146.7,454.34,237.93
2024-03-20 16:00:00,2179.34,459.82,272.07,2154.3,455.82,262.83
2024-03-20 17:00:00,2186.53,466.75,296.86,2128.18,443.08,203.7
2024-03-20 18:00:00,2148.4,460.41,256.18,2124.64,442.95,191.27
2024-03-20 19:00:00,2171.18,458.85,290.74,2097.04,440.75,194.25
2024-03-20 20:00:00,2161.54,456.33,260.82,2065.43,434.07,164.46
2024-03-20 21:00:00,2129.4,449.17,242.33,2072.54,436.99,179.25
2024-03-20 22:00:00,2133.88,450.71,262.92,2084.79,440.05,190.15
2024-03-20 23:00:00,2104.85,447.43,257.63,2057.38,435.24,161.54
2024-03-21 00:00:00,2110.05,444.65,256.42,2042.41,434.77,149.09
2024-03-21 01:00:00,2091.12,442.54,248.81,2042.06,435.8,147.99
2024-03-21 02:00:00,2079.73,441.18,225.5,2035.51,434.08,145.5
2024-03-21 03:00:00,2066.89,440.82,207.11,2032.21,433.78,141.81
2024-03-21 04:00:00,2101.3,441.77,251.64,2030.24,433.54,141.29
2024-03-21 05:00:00,2101.23,440.05,221.46,2031.47,432.68,139.11
2024-03-21 06:00:00,2073.51,440.75,193.84,2035.85,433.13,138.74
2024-03-21 07:00:00,2060.1,440.2,175.91,2040.86,433.43,140.76
2024-03-21 08:00:00,2060.09,441.47,176.62,2038.09,432.77,138.37
2024-03-21 09:00:00,2049.34,440.48,170.76,2034.63,432.72,138.71
2024-03-21 10:00:00,2049.54,442.11,159.73,2034.44,433.22,143.82
2024-03-21 11:00:00,2052.63,443.26,181.71,2041.73,435.13,158.84
2024-03-21 12:00:00,2047.82,444.09,180.43,2032.24,434.31,159.05
2024-03-21 13:00:00,2069.7,446.01,230.91,2029.41,433.36,155.95
2024-03-21 14:00:00,2064.06,441.9,195.61,2027.5,431.72,143.89
2024-03-21 15:00:00,2072.78,442.26,190.94,2028.05,431.44,145.57
2024-03-21 16:00:00,2041.94,438.61,166.75,2028.44,431.08,142.39
2024-03-21 17:00:00,2042.33,438.8,176.72,2027.55,430.7,142.61
2024-03-21 18:00:00,2052.1,438.13,171.3,2027.3,430.56,144.28
2024-03-21 19:00:00,2034.37,436.07,162.09,2029.26,430.72,144.95
2024-03-21 20:00:00,2037.64,436.35,164.44,2030.6,430.72,146.57
2024-03-21 21:00:00,2072.08,439.73,184.47,2028.6,430.75,145.1
2024-03-21 22:00:00,2060.82,440.12,187.14,2028.33,431.14,148.84
2024-03-21 23:00:00,2076.33,440.83,211.41,2029.37,431.53,150.11
2024-03-22 00:00:00,2094.69,443.28,229.04,2034.66,433.58,163.82
2024-03-22 01:00:00,2088.31,443.47,191.05,2038.58,435.94,167.45
2024-03-22 02:00:00,2085.74,442.93,192.22,2042.85,438.84,171.81
2024-03-22 03:00:00,2095.04,443.45,195.42,2041.91,436.53,159.1
2024-03-22 04:00:00,2098.82,445.97,209.89,2047.37,437.43,163.47
2024-03-22 05:00:00,2086.77,444.38,186.51,2042.83,435.4,153.24
2024-03-22 06:00:00,2105.02,445.61,193.78,2038.51,434.29,149.73
2024-03-22 07:00:00,2108.33,446.13,219.9,2045.23,436.68,152.26
2024-03-22 08:00:00,2106.33,447.14,222.08,2051.68,438.66,164.33
2024-03-22 09:00:00,2096.74,443.8,218.07,2047.1,436.4,151.32
2024-03-22 10:00:00,2112.88,450.31,260.17,2043.73,435.93,156.75
2024-03-22 11:00:00,2107.28,450.8,291.59,2059.69,444.39,210.33
2024-03-22 12:00:00,2141.89,455.86,363.5,2065.11,446.32,226.66
2024-03-22 13:00:00,2123.91,451.53,283.72,2041.65,436.49,171.48
2024-03-22 14:00:00,2063.36,448.08,212.26,2040.71,435.64,164.45
2024-03-22 15:00:00,2092.19,451.02,257.72,2035.79,435.76,166.88
2024-03-22 16:00:00,2099.48,457.34,288.15,2036.78,434.92,169
2024-03-22 17:00:00,2174.43,464.84,379.56,2044.38,436.18,176.82
2024-03-22 18:00:00,2221.04,478.17,397.74,2030.73,433.87,163.84
2024-03-22 19:00:00,2187.21,473.58,377.11,2027.12,432.51,157.99
2024-03-22 20:00:00,2161.25,466.37,312.74,2125.06,442.04,215.88
2024-03-22 21:00:00,2202.79,467.82,341.58,2220.3,443.18,225.84
2024-03-22 22:00:00,2225.47,465.41,331.67,2069.2,438.51,194.28
2024-03-22 23:00:00,2261.57,457.32,308.44,2068.59,438.05,181.34
2024-03-23 00:00:00,2215.89,448.08,254.58,2081.76,438.55,175.81
2024-03-23 01:00:00,2207.33,448.34,246.61,2087.04,438.08,172.97
2024-03-23 02:00:00,2171.24,447.55,240.59,2063.95,440.05,185.21
2024-03-23 03:00:00,2105.24,445.28,214.43,2052.23,439.02,179.07
2024-03-23 04:00:00,2118.52,446.96,227.63,2106.15,439.55,177.55
2024-03-23 05:00:00,2090.09,446.39,235.59,2059.53,437.06,164.99
2024-03-23 06:00:00,2082.87,442.95,205.05,2075.81,436.38,156.7
2024-03-23 07:00:00,2105.11,446.4,203.79,2093.79,435.41,150.52
2024-03-23 08:00:00,2147.46,448.79,262.64,2059.57,433.9,144.18
2024-03-23 09:00:00,2203.26,453.25,324.71,2454.5,433.93,145.19
2024-03-23 10:00:00,2154.23,456.54,254.15,2843,434.4,155.85
2024-03-23 11:00:00,2127.37,456.16,260.86,2581.62,439.87,165.1
2024-03-23 12:00:00,2126.14,456.89,265.92,2243.53,459.55,245.14
2024-03-23 13:00:00,2147.5,464.87,355.46,2224.79,470.25,302.16
2024-03-23 14:00:00,2180.11,474.29,408.08,2366.44,477.59,330.22
2024-03-23 15:00:00,2227.88,483.45,423.44,2330.14,486.49,392.06
2024-03-23 16:00:00,2227.24,484.71,465.46,2262.59,484.43,406.85
2024-03-23 17:00:00,2231.57,492.11,611.34,2236.7,475.57,378.32
2024-03-23 18:00:00,2183.31,483.58,480.08,2237.6,475.5,374.41
2024-03-23 19:00:00,2160.84,474.77,423.3,2187.27,458.54,278.42
2024-03-23 20:00:00,2121.98,461.58,286.68,2085.64,444.56,202.37
2024-03-23 21:00:00,2087.81,449.96,232.33,2039.11,437.19,169.11
2024-03-23 22:00:00,2061.31,445.09,196.57,2036.87,436.38,166.24
2024-03-23 23:00:00,2066.82,445.1,202.82,2054.54,440.08,183.17
2024-03-24 00:00:00,2067.85,446.64,223.64,2076.17,441.14,196.07
2024-03-24 01:00:00,2074.4,448.88,221.51,2073.91,440.88,189.33
2024-03-24 02:00:00,2107.24,448.49,224.66,2057.41,438.05,172.77
2024-03-24 03:00:00,2101.81,445.28,198.47,2046.11,436.52,163.76
2024-03-24 04:00:00,2083.31,442.73,192.08,2040.77,435.09,158.74
2024-03-24 05:00:00,2078.65,441.85,183.77,2035.8,433.89,152.14
2024-03-24 06:00:00,2064.88,441.31,179.02,2029.46,433.13,149.15
2024-03-24 07:00:00,2066.83,442.42,175.8,2030.93,433.7,148.5
2024-03-24 08:00:00,2060.92,441.07,175.73,2032.97,433.73,148.94
2024-03-24 09:00:00,2080.29,446.63,194.05,2034.84,434.44,150.09
2024-03-24 10:00:00,2122.19,453.64,224.66,2036.34,435.09,152.41
2024-03-24 11:00:00,2083.85,452.71,240.12,2040.08,438.16,158.29
2024-03-24 12:00:00,2047.38,444.49,190.87,2039.18,438.74,162.73
2024-03-24 13:00:00,2049.29,445.12,203.08,2033.94,434.92,157.77
2024-03-24 14:00:00,2041.88,442.67,185.01,2032.9,433.71,157.74
2024-03-24 15:00:00,2039.42,441.02,178.31,2036.4,433.16,156.63
2024-03-24 16:00:00,2035.22,438.6,173.37,2034.44,432.22,151.49
2024-03-24 17:00:00,2039.28,438.92,185.64,2033.79,432.42,153.38
2024-03-24 18:00:00,2034.62,438.06,173.19,2035.13,432.32,154.25
2024-03-24 19:00:00,2035.64,438.17,172.77,2031.77,432.36,157.19
2024-03-24 20:00:00,2036.85,438.27,177.09,2028.72,432.38,156.42
2024-03-24 21:00:00,2040.3,437.94,180.68,2028.99,432.36,157.82
2024-03-24 22:00:00,2044.79,440.92,194.26,2032.72,432.74,159.73
2024-03-24 23:00:00,2038.98,440.53,185.41,2058.06,434.37,168.73
2024-03-25 00:00:00,2048.97,443.63,206.21,2377.62,444.29,208.53
2024-03-25 01:00:00,2075.01,447.5,244.98,2128.72,444.58,204.21
2024-03-25 02:00:00,2054.91,444.15,216.14,2075.94,448.62,232.18
2024-03-25 03:00:00,2074.69,445.4,232.4,2072.85,442.01,201.22
2024-03-25 04:00:00,2067.62,448.37,259.58,2067.64,441.73,194.29
2024-03-25 05:00:00,2075.14,447.23,265.38,2071.39,443.34,190.68
2024-03-25 06:00:00,2102.48,449.78,267.78,2072.19,443.83,192.64
2024-03-25 07:00:00,2090.61,449.08,279.37,2083.87,446.1,200.88
2024-03-25 08:00:00,2080.27,449.84,258.9,2098.72,447.88,203.76
2024-03-25 09:00:00,2071.64,448.32,247.77,2110.8,449.83,208.51
2024-03-25 10:00:00,2083.07,454.43,293.51,2092.59,448.61,205.3
2024-03-25 11:00:00,2095.8,460.13,316.12,2093.14,449.96,225.67
2024-03-25 12:00:00,2098.34,460.93,373.33,2095.44,453.4,245.25
2024-03-25 13:00:00,2088.12,455,317.33,2101.02,460.72,280.71
2024-03-25 14:00:00,2065.52,443.3,215.17,2089.41,453.59,247.55
2024-03-25 15:00:00,2065.42,440.61,207.03,2072.19,443.86,211.35
2024-03-25 16:00:00,2065.16,441.39,222.32,2100.29,443.75,220.24
2024-03-25 17:00:00,2070.21,442.79,237.49,2118.68,443.75,219.03
2024-03-25 18:00:00,2076.04,443.16,240.47,2118.75,443.02,216
2024-03-25 19:00:00,2087.68,445.25,262.34,2155.68,443.32,223.35
2024-03-25 20:00:00,2099.99,445.31,267.44,2097.48,440.27,218.07
2024-03-25 21:00:00,2073.26,445.58,250.95,2110.89,440.25,215.99
2024-03-25 22:00:00,2123.06,450.1,306.59,2191.57,442,219.91
2024-03-25 23:00:00,2126.56,449.81,318.26,2071.83,443.35,230.45
2024-03-26 00:00:00,2179.13,449.13,344.15,2086.72,449.98,272.47
2024-03-26 01:00:00,2148.26,450.25,327.7,2896.37,453.29,272.68
2024-03-26 02:00:00,2129.68,448.55,261.35,3863.64,452.52,270.93
2024-03-26 03:00:00,2089.35,449.54,251.58,2231.15,451.52,257.42
2024-03-26 04:00:00,2095.11,449.61,273.33,2259.59,456.77,251.52
2024-03-26 05:00:00,2086.55,447.73,242.46,2129.09,455.08,239.14
2024-03-26 06:00:00,2060.24,441.38,186.53,2427.99,449.2,210.58
2024-03-26 07:00:00,2065.34,443.73,207.63,2389.27,451.85,211.83
2024-03-26 08:00:00,2052.83,444.84,190.11,2091.62,443.81,182.02
2024-03-26 09:00:00,2050.7,444.41,202.95,2073.61,441.08,173.49
2024-03-26 10:00:00,2072.23,448.26,251.45,2068.86,441.27,173.66
2024-03-26 11:00:00,2073.23,451.31,251.54,2075.57,444.81,192.65
2024-03-26 12:00:00,2048.98,451.07,224.78,2076.44,447.52,211.21
2024-03-26 13:00:00,2044.76,452.54,216.06,2073.81,448.56,224.76
2024-03-26 14:00:00,2051.14,448.95,235.15,2099.91,457.43,269.72
2024-03-26 15:00:00,2085.41,449.93,274.37,2219.35,453.91,257.68
2024-03-26 16:00:00,2104.3,446.26,282.88,2159.25,452.19,268.16
2024-03-26 17:00:00,2094.47,441.59,257.27,2082.17,447.31,229.71
2024-03-26 18:00:00,2057.09,441.63,223.09,2039.56,438.33,185.39
2024-03-26 19:00:00,2057.78,442.08,215.42,2032.8,438.46,174.81
2024-03-26 20:00:00,2061.05,442.08,225.93,2041.28,439.45,187.96
2024-03-26 21:00:00,2060.04,441.79,211.11,2060.89,446.4,207.33
2024-03-26 22:00:00,2054.34,442.87,222.14,2071.91,445.06,224.8
2024-03-26 23:00:00,2131.76,456.12,290.32,2171.02,451.81,266.92
2024-03-27 00:00:00,2144.76,460.9,309.64,2318.15,445.3,235.27
2024-03-27 01:00:00,2172.18,454.18,331.45,2043.16,439.99,192.13
2024-03-27 02:00:00,2142.58,454.41,299,2036.66,438.24,179.01
2024-03-27 03:00:00,2157.01,455.21,318.39,2046.37,437.93,172.25
2024-03-27 04:00:00,2109.62,453.63,265.32,2054.33,438.14,170.49
2024-03-27 05:00:00,2080.31,443.31,216.19,2036.36,437.02,164.68
2024-03-27 06:00:00,2068,442.92,191.89,2031.31,435.67,154.59
2024-03-27 07:00:00,2070.24,443.53,188.51,2034.82,435.62,154.3
2024-03-27 08:00:00,2068.81,442.91,187.89,2034.62,435.95,154.31
2024-03-27 09:00:00,2117.52,444.68,234.08,2031.92,436.58,152.98
2024-03-27 10:00:00,2125.52,450.41,266.49,2036,437.57,157.3
2024-03-27 11:00:00,2127.49,457.29,307.69,2037.7,439.41,163.98
2024-03-27 12:00:00,2150.86,479.15,418.27,2038.9,440.53,171.08
2024-03-27 13:00:00,2176.84,475.14,400,2125.03,444.46,199.15
2024-03-27 14:00:00,2161.41,468.53,341.62,2199.38,446.65,210.16
2024-03-27 15:00:00,2173.72,472.11,396.74,2132.69,447.15,225.43
2024-03-27 16:00:00,2210.46,480.98,521.41,2105.96,453,259.43
2024-03-27 17:00:00,2314.04,483.21,532.45,2329.19,454.57,252.49
2024-03-27 18:00:00,2236.05,484.41,428.48,2132.96,456.17,249.99
2024-03-27 19:00:00,2229.78,474.61,381.44,2096.14,454.45,252.93
2024-03-27 20:00:00,2283.8,483.31,405.3,2077.09,451.12,249.51
2024-03-27 21:00:00,2374.99,499.34,492.48,2080.87,447.68,231.56
2024-03-27 22:00:00,2404.99,509.88,575.99,2081.82,450.68,253.49
2024-03-27 23:00:00,2531.93,528.07,729.93,2347.44,455.29,280.92
2024-03-28 00:00:00,2523.72,525.91,742.45,2312.98,459.04,292.61
2024-03-28 01:00:00,2461.56,518.49,704.55,2201.49,465.71,325.55
2024-03-28 02:00:00,2595.7,516.7,796.52,3804.52,471.59,343.61
2024-03-28 03:00:00,2511.61,524.64,722.84,3057.56,474.55,351
2024-03-28 04:00:00,2535.73,530.53,719.19,2273.43,474.09,356.74
2024-03-28 05:00:00,2552.95,517.14,628.43,2203.35,477.12,361.29
2024-03-28 06:00:00,2446.74,511.69,582.35,2177.72,471.74,322.05
2024-03-28 07:00:00,2373.07,493.8,455.05,2150.69,463.13,271.14
2024-03-28 08:00:00,2448.17,502.22,532.94,2168.97,466.3,286.12
2024-03-28 09:00:00,2437.78,500,580.75,2163.78,463.02,266.72
2024-03-28 10:00:00,2312.3,490.44,454.8,2172.66,465.01,263.13
2024-03-28 11:00:00,2354.8,506.98,515.35,2176.43,466.83,287.71
